laptop_id,img_link,name,price,laptop_brand,os_brand,usecases,tags
763,https://rukminim1.flixcart.com/image/312/312/k8ro3gw0/computer/z/p/q/hp-na-original-imafqpnf5tthbuvh.jpeg?q=70,HP Intel Core i5 10th Gen,127000,['HP'],Windows, Budget Friendly,intel core i5 processor (10th gen) 8 gb ddr4 ram 64 bit window 10 oper system budget friendli hp
765,https://rukminim1.flixcart.com/image/312/312/kwnv6a80/computer/9/c/i/-original-imag9aajekwegabt.jpeg?q=70,ASUS Chromebook Celeron Dual Core,18990,['ASUS'],ChromeOS, Student/Education,intel celeron dual core processor 4 gb lpddr4 ram 64 bit chrome oper system student/educ asu
767,https://rukminim1.flixcart.com/image/312/312/k7531jk0/computer/e/a/h/hp-original-imafpfs893zu5mhb.jpeg?q=70,HP Ryzen 5 Hexa Core 5500U,50490,['HP'],Windows, Gaming,amd ryzen 5 hexa core processor 8 gb ddr4 ram 64 bit window 10 oper system game hp
768,https://rukminim1.flixcart.com/image/312/312/kar44280/computer/r/z/k/asus-na-thin-and-light-laptop-original-imafs92vgxyadhpr.jpeg?q=70,ASUS VivoBook S14 Core i7 8th Gen,67990,['ASUS'],Windows, Creative/Design,intel core i7 processor (8th gen) 8 gb ddr4 ram 64 bit window 10 oper system creative/design asu
769,https://rukminim1.flixcart.com/image/312/312/kkimfm80/computer/q/g/o/na-2-in-1-laptop-lenovo-original-imafzua4zhhpyyz8.jpeg?q=70,Lenovo Yoga 7 Core i7 11th Gen Intel EVO,105990,['Lenovo'],Windows,Ultra-portable,intel core i7 processor (11th gen) 16 gb ddr4 ram 64 bit window 10 oper system ultra-port lenovo
771,https://rukminim1.flixcart.com/image/312/312/k3xcdjk0pkrrdj/computer/d/t/b/acer-na-thin-and-light-laptop-original-imafn2vgzdtykznz.jpeg?q=70,acer Swift 5 Core i5 8th Gen,81998,['acer'],Windows, Multimedia/Entertainment,intel core i5 processor (8th gen) 8 gb ddr3 ram 64 bit window 10 oper system multimedia/entertain acer
772,https://rukminim1.flixcart.com/image/312/312/l08gsy80/computer/r/j/h/g513rc-hn062w-gaming-laptop-asus-original-imagc2hkehpcytxe.jpeg?q=70,ASUS ROG Strix G15 (2022) with 90Whr Battery Ryzen 9 Octa Core 6900HX,187990,['ASUS'],Windows, Gaming,amd ryzen 9 octa core processor 16 gb ddr4 ram 64 bit window 11 oper system game asu
774,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/i/o/b/modern-14-b5m-notebook-msi-original-imaggmfqjsdatppv.jpeg?q=70,MSI Modern 14 Ryzen 5 Hexa Core 5500U,45990,['MSI'],Windows, Gaming,amd ryzen 5 hexa core processor 8 gb ddr4 ram 64 bit window 11 oper system game msi
775,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/t/o/u/fa506icb-hn075w-gaming-laptop-asus-original-imaggtmvgjhypzsb.jpeg?q=70,ASUS TUF GAMING A15 Ryzen 7 Octa Core 4800H,88990,['ASUS'],Windows, Gaming,amd ryzen 7 octa core processor 16 gb ddr4 ram 64 bit window 11 oper system game asu
776,https://rukminim1.flixcart.com/image/312/312/kyvvtzk0/computer/x/i/v/-original-imagbygzjwthsan3.jpeg?q=70,HP Pavilion Intel Core i5 11th Gen,66890,['HP'],Windows, Business/Professional,intel core i5 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system business/profession hp
777,https://rukminim1.flixcart.com/image/312/312/ktyp8cw0/computer/h/a/s/na-thin-and-light-laptop-nokia-original-imag77fgvdj4fv8e.jpeg?q=70,Nokia PureBook S14 Core i5 11th Gen,47990,['Nokia'],Windows, Budget Friendly,intel core i5 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system budget friendli nokia
779,https://rukminim1.flixcart.com/image/312/312/ksyz8280/computer/8/v/i/cb-11igl05-thin-and-light-laptop-lenovo-original-imag6fh8sqpuk3ts.jpeg?q=70,Lenovo IdeaPad 3 Chromebook Celeron Dual Core,16990,['Lenovo'],ChromeOS, Budget Friendly,intel celeron dual core processor 4 gb lpddr4 ram chrome oper system budget friendli lenovo
782,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/d/o/e/er1501au-laptop-hp-original-imagk3gktwtrz9kt.jpeg?q=70,HP Ryzen 3 Dual Core,27990,['HP'],Windows, Budget Friendly,amd ryzen 3 dual core processor 8 gb ddr4 ram window 11 oper system budget friendli hp
783,https://rukminim1.flixcart.com/image/312/312/kmccosw0/computer/2/r/e/e15-amd-thin-and-light-laptop-vaio-original-imagf9eapgpdwujs.jpeg?q=70,Vaio E Series Ryzen 5 Quad Core 3500U,41990,['Sony'],Windows, Creative/Design,amd ryzen 5 quad core processor 8 gb ddr4 ram 64 bit window 10 oper system creative/design soni
785,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/n/u/t/-original-imagg2ckbhxm5ksm.jpeg?q=70,MSI Core i5 12th Gen,73490,['MSI'],Windows, Gaming,intel core i5 processor (12th gen) 8 gb ddr4 ram 64 bit window 11 oper system game msi
786,https://rukminim1.flixcart.com/image/312/312/kf4ajrk0/computer/j/t/d/avita-original-imafvng2b4qahht9.jpeg?q=70,Avita Liber Core i7 10th Gen,51990,['Avita'],Windows, Creative/Design,intel core i7 processor (10th gen) 16 gb ddr4 ram 64 bit window 10 oper system creative/design avita
788,https://rukminim1.flixcart.com/image/312/312/l44hyfk0/computer/b/d/y/-original-imagf39qmdjgesc9.jpeg?q=70,Infinix X1 Slim Series Core i7 10th Gen,46990,['Infinix'],Windows, Creative/Design,intel core i7 processor (10th gen) 16 gb lpddr4x ram 64 bit window 11 oper system creative/design infinix
791,https://rukminim1.flixcart.com/image/312/312/l3t2fm80/computer/e/x/m/-original-imageuecggrzczd5.jpeg?q=70,ASUS EeeBook 12 Celeron Dual Core,18990,['ASUS'],Windows, Student/Education,intel celeron dual core processor 4 gb ddr4 ram 64 bit window 11 oper system student/educ asu
793,https://rukminim1.flixcart.com/image/312/312/xif0q/computer/6/x/f/vivobook-pro-laptop-asus-original-imaggur3mgfbjmnf.jpeg?q=70,ASUS Ryzen 5 Hexa Core,54990,['ASUS'],Windows, Gaming,amd ryzen 5 hexa core processor 8 gb ddr4 ram window 11 oper system game asu
794,https://rukminim1.flixcart.com/image/312/312/ku5ufm80/computer/o/3/o/inspiron-3511-thin-and-light-laptop-dell-original-imag7csrvdhnsbdf.jpeg?q=70,DELL Inspiron Core i3 11th Gen,40990,['DELL'],Windows, Business/Professional,intel core i3 processor (11th gen) 8 gb ddr4 ram 64 bit window 11 oper system business/profession dell
